ip,hostname,timestamp,processo,cpu,ram,dados_gravados,mac,gpu,disco_uso
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-30,System Idle Process,89.4,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-30,System,0.6,0.0,1204.0,14071519000332,0,1262525587
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-30,Registry,0.0,0.0,227.0,14071519000332,0,237985792
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-30,chrome.exe,0.0,0.0,6312.3,14071519000332,0,6618913020
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-30,lsass.exe,0.0,0.0,1.4,14071519000332,0,1483585
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-30,Code.exe,0.0,0.0,20.5,14071519000332,0,21507852
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-30,Code.exe,0.0,0.0,226.3,14071519000332,0,237294746
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-30,msedgewebview2.exe,0.0,0.0,4.7,14071519000332,0,4922340
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-30,svchost.exe,0.0,0.0,23.1,14071519000332,0,24188210
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-30,chrome.exe,0.0,0.0,1.5,14071519000332,0,1612380
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-30,svchost.exe,0.0,0.0,25.1,14071519000332,0,26289650
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-30,Code.exe,0.0,0.0,231.1,14071519000332,0,242372214
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-30,svchost.exe,0.0,0.0,1.2,14071519000332,0,1265668
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-30,svchost.exe,0.0,0.0,27.8,14071519000332,0,29108736
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-30,MemCompression,0.0,1.5,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-30,chrome.exe,0.0,0.0,188.8,14071519000332,0,197977791
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,svchost.exe,0.0,0.0,15.9,14071519000332,0,16649048
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,chrome.exe,0.0,0.0,3.3,14071519000332,0,3445133
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,Code.exe,0.0,1.6,3.6,14071519000332,0,3784603
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,svchost.exe,0.0,0.0,1.2,14071519000332,0,1264768
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,Code.exe,0.0,0.0,1073.5,14071519000332,0,1125633366
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,svchost.exe,0.0,0.0,25.0,14071519000332,0,26194195
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,svchost.exe,0.0,0.0,53.0,14071519000332,0,55558016
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,KillerAnalyticsService.exe,0.0,0.0,3.4,14071519000332,0,3586620
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,svchost.exe,0.0,0.0,11.8,14071519000332,0,12362144
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,RtkAudUService64.exe,0.0,0.0,30.3,14071519000332,0,31764480
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,MsMpEng.exe,0.1,1.0,877.9,14071519000332,0,920507614
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,mysqld.exe,0.0,0.0,176.3,14071519000332,0,184888410
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,chrome.exe,0.0,0.0,1.4,14071519000332,0,1502888
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,KillerNetworkService.exe,0.0,0.0,1.9,14071519000332,0,2004325
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,python3.13.exe,2.3,0.0,1.9,14071519000332,0,2019475
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,Code.exe,0.0,0.0,122.4,14071519000332,0,128335237
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,KAPS.exe,0.0,0.0,23.1,14071519000332,0,24224384
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,chrome.exe,0.0,0.0,61.4,14071519000332,0,64358041
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,chrome.exe,0.0,0.0,51.3,14071519000332,0,53740466
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,svchost.exe,0.3,0.0,411.6,14071519000332,0,431633143
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,gamingservices.exe,0.0,0.0,10.8,14071519000332,0,11372446
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,Code.exe,0.0,0.0,28.6,14071519000332,0,30032297
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,Code.exe,0.0,0.0,2.8,14071519000332,0,2946088
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,msedgewebview2.exe,0.0,0.0,1.1,14071519000332,0,1164312
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,NVDisplay.Container.exe,0.1,0.0,4.6,14071519000332,0,4778841
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-20-31,svchost.exe,0.0,0.0,59.1,14071519000332,0,61926310
