ip,hostname,timestamp,processo,cpu,ram,dados_gravados,mac,gpu,disco_uso
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,Code.exe,0.0,0.0,1.8,14071519000332,0,1914840
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,svchost.exe,0.0,0.0,16.8,14071519000332,0,17658033
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,msedgewebview2.exe,0.0,0.0,14.1,14071519000332,0,14807129
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,Code.exe,0.0,0.0,30.3,14071519000332,0,31788032
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,msedgewebview2.exe,0.0,0.0,6.4,14071519000332,0,6760825
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,TranslucentTB.exe,0.1,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,SearchIndexer.exe,0.0,0.0,15.8,14071519000332,0,16532478
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,Widgets.exe,0.0,0.0,9.4,14071519000332,0,9828901
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,chrome.exe,0.0,0.0,9.4,14071519000332,0,9811448
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,SearchHost.exe,0.0,0.0,4.5,14071519000332,0,4755487
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,StartMenuExperienceHost.exe,0.0,0.0,1.4,14071519000332,0,1432768
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,msedge.exe,0.0,0.0,3.5,14071519000332,0,3720470
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,msedge.exe,0.0,0.0,16.0,14071519000332,0,16798525
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,Code.exe,0.0,0.0,1.4,14071519000332,0,1509540
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,EpicGamesLauncher.exe,0.0,0.0,1093.7,14071519000332,0,1146803087
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,chrome.exe,0.0,1.4,542.9,14071519000332,0,569228976
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,Code.exe,0.0,0.0,37.0,14071519000332,0,38840736
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,msedgewebview2.exe,0.0,0.0,23.5,14071519000332,0,24637598
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,chrome.exe,0.0,0.0,90.9,14071519000332,0,95290744
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,svchost.exe,0.0,0.0,29.3,14071519000332,0,30738480
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,taskhostw.exe,0.0,0.0,8.0,14071519000332,0,8413184
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,chrome.exe,0.0,0.0,33.6,14071519000332,0,35262693
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,msedge.exe,0.0,0.0,2.0,14071519000332,0,2130147
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,msedge.exe,0.0,0.0,1.8,14071519000332,0,1883723
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,audiodg.exe,0.2,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,EOSOverlayRenderer-Win64-Shipping.exe,0.1,0.0,1.3,14071519000332,0,1349890
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-02-09,RocketLeague.exe,6.3,16.9,4.7,14071519000332,0,4956384
