fk_modelo,fk_zona,fk_empresa,timestamp,processo,cpu,ram,dados_gravados,gpu,disco_uso
1,1,1,2025-11-30_15-30-12,svchost.exe,0.0,0.0,12.3,0,12931604
1,1,1,2025-11-30_15-30-12,svchost.exe,0.0,0.0,117.2,0,122911458
1,1,1,2025-11-30_15-30-12,gamingservices.exe,0.0,0.0,17.8,0,18634872
1,1,1,2025-11-30_15-30-12,DSAService.exe,0.0,0.0,61.9,0,64914848
1,1,1,2025-11-30_15-30-12,atieclxx.exe,0.0,0.0,14.0,0,14665948
1,1,1,2025-11-30_15-30-12,chrome.exe,0.0,0.0,1.4,0,1488016
1,1,1,2025-11-30_15-30-12,mysqld.exe,0.0,0.0,519.2,0,544468703
1,1,1,2025-11-30_15-30-12,Code.exe,0.0,2.3,465.1,0,487738258
1,1,1,2025-11-30_15-30-12,Code.exe,0.0,3.5,2.7,0,2875353
1,1,1,2025-11-30_15-30-12,dllhost.exe,0.0,0.0,3.1,0,3260416
1,1,1,2025-11-30_15-30-12,steamwebhelper.exe,0.0,0.0,2.0,0,2059383
1,1,1,2025-11-30_15-30-12,explorer.exe,0.0,0.0,29.2,0,30574366
1,1,1,2025-11-30_15-30-12,aswidsagent.exe,0.0,0.0,57.3,0,60093581
1,1,1,2025-11-30_15-30-12,AvastUI.exe,0.0,0.0,1.4,0,1517187
1,1,1,2025-11-30_15-30-12,IEDSearch.exe,0.0,0.0,122.0,0,127910516
1,1,1,2025-11-30_15-30-12,steamwebhelper.exe,0.0,0.0,5.4,0,5691575
1,1,1,2025-11-30_15-30-12,chrome.exe,0.0,1.2,74.3,0,77890928
1,1,1,2025-11-30_15-30-12,python.exe,4.2,0.0,0.0,0,88089
1,1,1,2025-11-30_15-30-12,Code.exe,0.0,0.0,10.8,0,11277920
1,1,1,2025-11-30_15-30-12,chrome.exe,0.0,0.0,1.2,0,1260408
1,1,1,2025-11-30_15-30-12,taskhostw.exe,0.0,0.0,10.4,0,10888720
1,1,1,2025-11-30_15-30-12,Code.exe,0.0,0.0,1.4,0,1423121
1,1,1,2025-11-30_15-30-12,Code.exe,0.0,0.0,10.6,0,11071390
1,1,1,2025-11-30_15-30-12,dllhost.exe,0.0,0.0,1.2,0,1298432
1,1,1,2025-11-30_15-30-12,Code.exe,0.0,0.0,39.1,0,40957716
1,1,1,2025-11-30_15-30-12,steamwebhelper.exe,0.0,0.0,8.0,0,8431512
1,1,1,2025-11-30_15-30-12,chrome.exe,0.0,1.6,199.4,0,209087229
1,1,1,2025-11-30_15-30-12,jetbrains-toolbox.exe,0.0,1.3,3.3,0,3433996
1,1,1,2025-11-30_15-30-12,fsnotifier.exe,0.0,0.0,8.8,0,9198632
1,1,1,2025-11-30_15-30-12,ArmouryCrate.UserSessionHelper.exe,0.0,0.0,63.0,0,66053645
1,1,1,2025-11-30_15-30-12,chrome.exe,0.0,1.1,96.2,0,100835276
1,1,1,2025-11-30_15-30-12,svchost.exe,0.0,0.0,6.9,0,7234276
1,1,1,2025-11-30_15-30-12,WhatsApp.exe,0.0,0.0,16.1,0,16919327
1,1,1,2025-11-30_15-30-12,chrome.exe,0.0,0.0,2166.3,0,2271534840
1,1,1,2025-11-30_15-30-12,chrome.exe,0.0,0.0,1.9,0,1952629
1,1,1,2025-11-30_15-30-12,chrome.exe,0.0,0.0,153.8,0,161283482
