ip,hostname,timestamp,processo,cpu,ram,dados_gravados,mac,gpu,disco_uso
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,System Idle Process,87.6,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,System,0.3,0.0,1216.1,14071519000332,0,1275219091
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,Registry,0.0,0.0,227.7,14071519000332,0,238792704
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,chrome.exe,0.1,0.0,6312.7,14071519000332,0,6619374879
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,lsass.exe,0.0,0.0,1.4,14071519000332,0,1484473
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,Code.exe,0.0,0.0,20.7,14071519000332,0,21683836
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,Code.exe,0.0,0.0,226.3,14071519000332,0,237294746
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,msedgewebview2.exe,0.0,0.0,4.7,14071519000332,0,4923420
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,svchost.exe,0.0,0.0,23.5,14071519000332,0,24666146
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,chrome.exe,0.0,0.0,1.5,14071519000332,0,1614172
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,svchost.exe,0.0,0.0,25.1,14071519000332,0,26289650
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,Code.exe,0.0,0.0,231.2,14071519000332,0,242400630
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,svchost.exe,0.0,0.0,1.2,14071519000332,0,1265668
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,svchost.exe,0.0,0.0,27.8,14071519000332,0,29135272
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,MemCompression,0.0,1.5,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,chrome.exe,0.0,0.0,190.0,14071519000332,0,199196120
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,svchost.exe,0.0,0.0,15.9,14071519000332,0,16649048
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,chrome.exe,0.0,0.0,3.3,14071519000332,0,3446925
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,Code.exe,0.0,1.6,3.6,14071519000332,0,3784603
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,svchost.exe,0.0,0.0,1.2,14071519000332,0,1264768
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,Code.exe,0.0,0.0,1073.5,14071519000332,0,1125634430
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,svchost.exe,0.0,0.0,25.0,14071519000332,0,26260115
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,svchost.exe,0.2,0.0,56.2,14071519000332,0,58933120
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,KillerAnalyticsService.exe,0.0,0.0,3.5,14071519000332,0,3654316
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-27-00,svchost.exe,0.0,0.0,11.8,14071519000332,0,12362144
