ip,hostname,timestamp,processo,cpu,ram,dados_gravados,mac,gpu,disco_uso
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,System Idle Process,87.9,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,System,0.7,0.0,1192.5,14071519000332,0,1250393235
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,Registry,0.0,0.0,225.7,14071519000332,0,236654592
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,chrome.exe,0.0,0.0,6309.3,14071519000332,0,6615779153
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,lsass.exe,0.0,0.0,1.4,14071519000332,0,1483333
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,Code.exe,0.0,0.0,20.3,14071519000332,0,21331204
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,Code.exe,0.0,0.0,226.3,14071519000332,0,237286018
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,msedgewebview2.exe,0.0,0.0,4.7,14071519000332,0,4910236
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,svchost.exe,0.1,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,svchost.exe,0.0,0.0,22.9,14071519000332,0,23998275
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,chrome.exe,0.0,0.0,1.5,14071519000332,0,1610252
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,svchost.exe,0.0,0.0,24.9,14071519000332,0,26145050
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,Code.exe,0.0,0.0,231.1,14071519000332,0,242342174
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,svchost.exe,0.0,0.0,1.2,14071519000332,0,1265668
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,svchost.exe,0.0,0.0,27.8,14071519000332,0,29106976
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,MemCompression,0.0,1.6,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,chrome.exe,0.0,0.0,187.0,14071519000332,0,196111872
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,svchost.exe,0.2,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,svchost.exe,0.0,0.0,15.9,14071519000332,0,16636688
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,chrome.exe,0.0,0.0,3.3,14071519000332,0,3442893
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,Code.exe,0.0,1.6,3.6,14071519000332,0,3784603
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,svchost.exe,0.0,0.0,1.2,14071519000332,0,1264768
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,Code.exe,0.0,0.0,1073.5,14071519000332,0,1125630758
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,svchost.exe,0.0,0.0,22.4,14071519000332,0,23527633
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,svchost.exe,0.0,0.0,53.0,14071519000332,0,55558016
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-50,KillerAnalyticsService.exe,0.0,0.0,3.4,14071519000332,0,3552772
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,svchost.exe,0.0,0.0,11.8,14071519000332,0,12362144
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,RtkAudUService64.exe,0.0,0.0,30.2,14071519000332,0,31621120
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,MsMpEng.exe,0.2,1.0,877.9,14071519000332,0,920507614
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,mysqld.exe,0.0,0.0,176.3,14071519000332,0,184888410
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,chrome.exe,0.0,0.0,1.4,14071519000332,0,1500760
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,KillerNetworkService.exe,0.0,0.0,1.9,14071519000332,0,2004325
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,python3.13.exe,2.2,0.0,1.3,14071519000332,0,1350058
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,Code.exe,0.0,0.0,122.1,14071519000332,0,128071734
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,KAPS.exe,0.0,0.0,22.9,14071519000332,0,23982150
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,chrome.exe,0.0,0.0,61.4,14071519000332,0,64355913
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,chrome.exe,0.0,0.0,51.2,14071519000332,0,53738226
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,svchost.exe,0.2,0.0,407.9,14071519000332,0,427739743
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,gamingservices.exe,0.0,0.0,10.8,14071519000332,0,11372446
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,Code.exe,0.0,0.0,28.6,14071519000332,0,30032297
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,Code.exe,0.0,0.0,2.1,14071519000332,0,2212936
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,msedgewebview2.exe,0.0,0.0,1.1,14071519000332,0,1146936
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,NVDisplay.Container.exe,0.0,0.0,4.6,14071519000332,0,4778841
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,svchost.exe,0.0,0.0,59.1,14071519000332,0,61926310
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,MySQLWorkbench.exe,0.1,0.0,48.3,14071519000332,0,50655647
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,Code.exe,0.0,0.0,68.4,14071519000332,0,71761799
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,csrss.exe,0.2,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,chrome.exe,0.0,0.0,3.4,14071519000332,0,3516400
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,dwm.exe,0.1,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,explorer.exe,0.0,1.0,1.8,14071519000332,0,1846699
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,chrome.exe,0.0,0.0,98.4,14071519000332,0,103155103
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,chrome.exe,0.0,1.3,1150.3,14071519000332,0,1206139747
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,Code.exe,0.0,0.0,1.8,14071519000332,0,1914840
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,svchost.exe,0.0,0.0,16.8,14071519000332,0,17658033
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,msedgewebview2.exe,0.0,0.0,14.1,14071519000332,0,14816761
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-12-51,Code.exe,0.0,0.0,30.3,14071519000332,0,31799240
