ip,hostname,timestamp,cpu,ram,armazenamento,disco_uso,mac,gpu
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-15,10.5,39.9,19.5,7.4,14071519000332,15
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-15,10.5,39.9,19.5,7.4,14071519000332,15
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-30,18.5,39.8,19.5,0.2,14071519000332,0
