ip,hostname,timestamp,processo,cpu,ram,dados_gravados,mac,gpu,disco_uso
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,System Idle Process,88.9,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,System,0.5,0.0,1218.7,14071519000332,0,1277893779
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,Registry,0.0,0.0,228.7,14071519000332,0,239828992
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,chrome.exe,0.0,0.0,6339.2,14071519000332,0,6647092139
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,lsass.exe,0.0,0.0,1.4,14071519000332,0,1484473
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,Code.exe,0.0,0.0,20.7,14071519000332,0,21742940
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,Code.exe,0.0,0.0,226.3,14071519000332,0,237294746
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,msedgewebview2.exe,0.0,0.0,4.7,14071519000332,0,4923644
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,svchost.exe,0.1,0.0,0.0,14071519000332,0,160
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,svchost.exe,0.0,0.0,23.6,14071519000332,0,24722017
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,chrome.exe,0.0,0.0,1.5,14071519000332,0,1614732
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,svchost.exe,0.0,0.0,25.1,14071519000332,0,26289650
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,Code.exe,0.0,0.0,231.2,14071519000332,0,242410726
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,svchost.exe,0.0,0.0,1.2,14071519000332,0,1265668
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,svchost.exe,0.0,0.0,27.8,14071519000332,0,29147400
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,MemCompression,0.0,1.5,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,chrome.exe,0.0,0.0,190.4,14071519000332,0,199643373
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,svchost.exe,0.0,0.0,15.9,14071519000332,0,16649048
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,chrome.exe,0.0,0.0,3.3,14071519000332,0,3447485
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,Code.exe,0.0,1.6,3.6,14071519000332,0,3784603
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,svchost.exe,0.0,0.0,1.2,14071519000332,0,1264768
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-10,Code.exe,0.0,0.0,1073.5,14071519000332,0,1125635334
