ip,hostname,timestamp,processo,cpu,ram,dados_gravados,mac,gpu,disco_uso
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-56,System Idle Process,85.6,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-56,System,1.3,0.0,1219.4,14071519000332,0,1278631059
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-56,Registry,0.0,0.0,228.8,14071519000332,0,239902720
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-56,chrome.exe,0.2,0.0,6342.1,14071519000332,0,6650180865
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-56,lsass.exe,0.2,0.0,1.4,14071519000332,0,1484473
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-56,Code.exe,0.0,0.0,20.7,14071519000332,0,21742940
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-56,Code.exe,0.0,0.0,226.3,14071519000332,0,237294746
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-56,msedgewebview2.exe,0.0,0.0,4.7,14071519000332,0,4923756
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,svchost.exe,0.1,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,svchost.exe,0.2,0.0,0.0,14071519000332,0,160
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,svchost.exe,0.0,0.0,23.6,14071519000332,0,24722017
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,chrome.exe,0.0,0.0,1.5,14071519000332,0,1615292
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,svchost.exe,0.1,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,svchost.exe,0.0,0.0,25.1,14071519000332,0,26289650
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,Code.exe,0.0,0.0,231.2,14071519000332,0,242413814
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,svchost.exe,0.0,0.0,1.2,14071519000332,0,1265668
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,NVDisplay.Container.exe,0.1,0.0,0.0,14071519000332,0,83495
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,svchost.exe,0.0,0.0,27.8,14071519000332,0,29147400
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,MemCompression,0.0,1.5,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,svchost.exe,0.1,0.0,0.0,14071519000332,0,32768
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,chrome.exe,0.0,0.0,190.6,14071519000332,0,199824657
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,svchost.exe,0.1,0.0,15.9,14071519000332,0,16649048
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,chrome.exe,0.0,0.0,3.3,14071519000332,0,3453749
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,Code.exe,0.0,1.6,3.6,14071519000332,0,3784603
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,svchost.exe,0.1,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,svchost.exe,0.0,0.0,1.2,14071519000332,0,1264768
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,Code.exe,0.0,0.0,1073.5,14071519000332,0,1125635334
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,svchost.exe,0.1,0.0,25.1,14071519000332,0,26370211
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,svchost.exe,0.0,0.0,56.2,14071519000332,0,58933120
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,KillerAnalyticsService.exe,0.0,0.0,3.5,14071519000332,0,3654316
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,svchost.exe,0.0,0.0,11.8,14071519000332,0,12362144
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,RtkAudUService64.exe,0.0,0.0,30.4,14071519000332,0,31842304
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,MsMpEng.exe,0.3,1.1,877.9,14071519000332,0,920507614
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,mysqld.exe,0.0,0.0,176.3,14071519000332,0,184888410
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,chrome.exe,0.0,0.0,1.4,14071519000332,0,1505576
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,KillerNetworkService.exe,0.0,0.0,1.9,14071519000332,0,2004325
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,python3.13.exe,1.9,0.0,2.7,14071519000332,0,2832044
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,Code.exe,0.0,0.0,122.7,14071519000332,0,128707459
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,KAPS.exe,0.1,0.0,23.4,14071519000332,0,24519408
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,chrome.exe,0.0,0.0,61.4,14071519000332,0,64360841
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,chrome.exe,0.0,0.0,51.3,14071519000332,0,53743378
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,svchost.exe,0.4,0.0,416.2,14071519000332,0,436371143
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,gamingservices.exe,0.0,0.0,10.8,14071519000332,0,11372446
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,Code.exe,0.0,0.0,28.6,14071519000332,0,30032297
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,Code.exe,0.0,0.0,3.7,14071519000332,0,3862528
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,msedgewebview2.exe,0.0,0.0,1.1,14071519000332,0,1164536
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,NVDisplay.Container.exe,0.1,0.0,4.6,14071519000332,0,4778841
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,svchost.exe,0.0,0.0,59.1,14071519000332,0,61926310
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,MySQLWorkbench.exe,0.0,0.0,50.2,14071519000332,0,52678876
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,Code.exe,0.0,0.0,72.3,14071519000332,0,75814454
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,chrome.exe,0.0,0.0,3.5,14071519000332,0,3640720
