ip,hostname,timestamp,processo,cpu,ram,dados_gravados,mac,gpu,disco_uso
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,System Idle Process,89.9,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,System,0.6,0.0,1165.0,14071519000332,0,1221597843
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,Registry,0.0,0.0,224.5,14071519000332,0,235421696
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,chrome.exe,0.0,0.0,6279.8,14071519000332,0,6584873465
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,services.exe,0.1,0.0,0.0,14071519000332,0,160
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,lsass.exe,0.0,0.0,1.4,14071519000332,0,1482445
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,Code.exe,0.0,0.0,20.1,14071519000332,0,21037340
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,Code.exe,0.0,0.0,226.3,14071519000332,0,237286018
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,msedgewebview2.exe,0.0,0.0,4.7,14071519000332,0,4897460
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,svchost.exe,0.0,0.0,22.7,14071519000332,0,23773150
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,chrome.exe,0.0,0.0,1.5,14071519000332,0,1574380
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,svchost.exe,0.0,0.0,24.8,14071519000332,0,25979970
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,Code.exe,0.0,0.0,231.1,14071519000332,0,242283702
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,svchost.exe,0.0,0.0,1.2,14071519000332,0,1265668
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,svchost.exe,0.0,0.0,27.7,14071519000332,0,29055216
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,chrome.exe,0.0,0.0,184.5,14071519000332,0,193414666
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,svchost.exe,0.0,0.0,15.9,14071519000332,0,16636688
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,chrome.exe,0.0,0.0,3.2,14071519000332,0,3393685
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,Code.exe,0.0,1.6,3.6,14071519000332,0,3784603
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,svchost.exe,0.0,0.0,1.2,14071519000332,0,1264768
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,Code.exe,0.0,1.4,1073.5,14071519000332,0,1125623654
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,svchost.exe,0.0,0.0,22.4,14071519000332,0,23527633
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,svchost.exe,0.0,0.0,53.0,14071519000332,0,55558016
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-07,KillerAnalyticsService.exe,0.1,0.0,3.2,14071519000332,0,3366608
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-08,svchost.exe,0.0,0.0,11.8,14071519000332,0,12362144
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-08,RtkAudUService64.exe,0.0,0.0,29.6,14071519000332,0,31031296
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-00-08,MsMpEng.exe,0.1,1.2,877.8,14071519000332,0,920457888
