ip,hostname,timestamp,processo,cpu,ram,dados_gravados,mac,gpu,disco_uso
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,msedgewebview2.exe,0.0,0.0,6.5,14071519000332,0,6773505
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,SearchIndexer.exe,0.0,0.0,16.1,14071519000332,0,16836362
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,Widgets.exe,0.0,0.0,9.4,14071519000332,0,9828901
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,chrome.exe,0.1,0.0,9.4,14071519000332,0,9851038
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,SearchHost.exe,0.0,0.0,4.5,14071519000332,0,4758923
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,StartMenuExperienceHost.exe,0.0,0.0,1.4,14071519000332,0,1432768
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,msedge.exe,0.0,0.0,3.6,14071519000332,0,3765312
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,msedge.exe,0.0,0.0,16.5,14071519000332,0,17256815
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,Code.exe,0.0,0.0,1.5,14071519000332,0,1582564
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,EpicGamesLauncher.exe,0.1,0.0,1093.7,14071519000332,0,1146806685
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,chrome.exe,0.0,1.4,556.6,14071519000332,0,583652626
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,Code.exe,0.0,0.0,39.8,14071519000332,0,41777320
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,msedgewebview2.exe,0.0,0.0,23.6,14071519000332,0,24706604
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,chrome.exe,0.0,0.0,91.1,14071519000332,0,95510216
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,svchost.exe,0.0,0.0,29.3,14071519000332,0,30738480
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,taskhostw.exe,0.0,0.0,8.0,14071519000332,0,8425472
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,chrome.exe,0.0,0.0,33.7,14071519000332,0,35357373
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,msedge.exe,0.0,0.0,2.1,14071519000332,0,2164411
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,msedge.exe,0.0,0.0,1.8,14071519000332,0,1914451
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,audiodg.exe,0.1,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,EOSOverlayRenderer-Win64-Shipping.exe,0.2,0.0,1.3,14071519000332,0,1396666
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,RocketLeague.exe,7.5,18.6,27.4,14071519000332,0,28699064
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-24-51,svchost.exe,0.1,0.0,0.0,14071519000332,0,0
