ip,hostname,timestamp,processo,cpu,ram,dados_gravados,mac,gpu,disco_uso
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,dwm.exe,0.2,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,explorer.exe,0.0,1.0,1.8,14071519000332,0,1846699
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,chrome.exe,0.0,0.0,98.4,14071519000332,0,103163919
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,chrome.exe,0.0,1.3,1150.3,14071519000332,0,1206153139
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,Code.exe,0.0,0.0,1.8,14071519000332,0,1914840
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,svchost.exe,0.0,0.0,16.8,14071519000332,0,17658033
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,msedgewebview2.exe,0.0,0.0,14.2,14071519000332,0,14869665
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,Code.exe,0.0,0.0,30.3,14071519000332,0,31799240
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,msedgewebview2.exe,0.0,0.0,6.5,14071519000332,0,6773393
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,SearchIndexer.exe,0.0,0.0,16.0,14071519000332,0,16734074
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,Widgets.exe,0.0,0.0,9.4,14071519000332,0,9828901
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,chrome.exe,0.0,0.0,9.4,14071519000332,0,9846620
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,SearchHost.exe,0.0,0.0,4.5,14071519000332,0,4757883
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,StartMenuExperienceHost.exe,0.0,0.0,1.4,14071519000332,0,1432768
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,msedge.exe,0.0,0.0,3.6,14071519000332,0,3743632
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,msedge.exe,0.0,0.0,16.4,14071519000332,0,17193058
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,Code.exe,0.0,0.0,1.5,14071519000332,0,1572128
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,EpicGamesLauncher.exe,0.2,0.0,1093.7,14071519000332,0,1146805797
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,chrome.exe,0.0,1.4,556.5,14071519000332,0,583546250
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,Code.exe,0.0,0.0,39.0,14071519000332,0,40938216
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,msedgewebview2.exe,0.0,0.0,23.5,14071519000332,0,24669470
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,chrome.exe,0.0,0.0,91.1,14071519000332,0,95508200
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,svchost.exe,0.0,0.0,29.3,14071519000332,0,30738480
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,taskhostw.exe,0.0,0.0,8.0,14071519000332,0,8425472
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,chrome.exe,0.1,0.0,33.7,14071519000332,0,35346253
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,msedge.exe,0.0,0.0,2.0,14071519000332,0,2130819
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,msedge.exe,0.0,0.0,1.8,14071519000332,0,1883723
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,audiodg.exe,1.1,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,EOSOverlayRenderer-Win64-Shipping.exe,0.5,0.0,1.3,14071519000332,0,1376010
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-18-20,RocketLeague.exe,6.2,17.9,19.2,14071519000332,0,20168381
