ip,hostname,timestamp,processo,cpu,ram,dados_gravados,mac,gpu,disco_uso
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-13,chrome.exe,0.0,0.0,3.3,14071519000332,0,3444013
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-13,Code.exe,0.0,1.6,3.6,14071519000332,0,3784603
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-13,svchost.exe,0.0,0.0,1.2,14071519000332,0,1264768
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-13,Code.exe,0.0,0.0,1073.5,14071519000332,0,1125631822
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-13,svchost.exe,0.0,0.0,22.4,14071519000332,0,23527633
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,svchost.exe,0.0,0.0,53.0,14071519000332,0,55558016
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,KillerAnalyticsService.exe,0.0,0.0,3.4,14071519000332,0,3586620
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,svchost.exe,0.0,0.0,11.8,14071519000332,0,12362144
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,RtkAudUService64.exe,0.0,0.0,30.2,14071519000332,0,31621120
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,MsMpEng.exe,0.0,1.0,877.9,14071519000332,0,920507614
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,mysqld.exe,0.0,0.0,176.3,14071519000332,0,184888410
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,chrome.exe,0.0,0.0,1.4,14071519000332,0,1501880
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,KillerNetworkService.exe,0.0,0.0,1.9,14071519000332,0,2004325
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,python3.13.exe,2.2,0.0,1.7,14071519000332,0,1732399
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,Code.exe,0.0,0.0,122.3,14071519000332,0,128212126
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,KAPS.exe,0.0,0.0,23.0,14071519000332,0,24119579
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,chrome.exe,0.0,0.0,61.4,14071519000332,0,64357033
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,chrome.exe,0.0,0.0,51.2,14071519000332,0,53739346
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,svchost.exe,0.0,0.0,410.0,14071519000332,0,429952183
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,gamingservices.exe,0.0,0.0,10.8,14071519000332,0,11372446
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,Code.exe,0.0,0.0,28.6,14071519000332,0,30032297
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,Code.exe,0.0,0.0,2.5,14071519000332,0,2631880
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,msedgewebview2.exe,0.0,0.0,1.1,14071519000332,0,1164200
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,NVDisplay.Container.exe,0.0,0.0,4.6,14071519000332,0,4778841
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,svchost.exe,0.0,0.0,59.1,14071519000332,0,61926310
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,MySQLWorkbench.exe,0.0,0.0,48.8,14071519000332,0,51166365
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,Code.exe,0.0,0.0,69.4,14071519000332,0,72756839
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,chrome.exe,0.0,0.0,3.4,14071519000332,0,3547984
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,explorer.exe,0.1,1.0,1.8,14071519000332,0,1846699
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,chrome.exe,0.0,0.0,98.4,14071519000332,0,103163583
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,chrome.exe,0.0,1.3,1150.3,14071519000332,0,1206150059
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,Code.exe,0.0,0.0,1.8,14071519000332,0,1914840
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,svchost.exe,0.0,0.0,16.8,14071519000332,0,17658033
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,msedgewebview2.exe,0.0,0.0,14.2,14071519000332,0,14868545
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,Code.exe,0.0,0.0,30.3,14071519000332,0,31799240
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,msedgewebview2.exe,0.0,0.0,6.5,14071519000332,0,6773393
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,SearchIndexer.exe,0.0,0.0,16.0,14071519000332,0,16733690
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,Widgets.exe,0.0,0.0,9.4,14071519000332,0,9828901
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,chrome.exe,0.0,0.0,9.4,14071519000332,0,9846060
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,SearchHost.exe,0.0,0.0,4.5,14071519000332,0,4757755
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,StartMenuExperienceHost.exe,0.0,0.0,1.4,14071519000332,0,1432768
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,msedge.exe,0.0,0.0,3.6,14071519000332,0,3742832
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,msedge.exe,0.0,0.0,16.3,14071519000332,0,17139269
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,Code.exe,0.0,0.0,1.5,14071519000332,0,1572128
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,EpicGamesLauncher.exe,0.0,0.0,1093.7,14071519000332,0,1146805407
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,chrome.exe,0.0,1.4,556.5,14071519000332,0,583541746
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,Code.exe,0.0,0.0,38.9,14071519000332,0,40798384
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,msedgewebview2.exe,0.0,0.0,23.5,14071519000332,0,24667678
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,chrome.exe,0.0,0.0,91.1,14071519000332,0,95507864
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,svchost.exe,0.0,0.0,29.3,14071519000332,0,30738480
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,taskhostw.exe,0.0,0.0,8.0,14071519000332,0,8425472
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,chrome.exe,0.0,0.0,33.7,14071519000332,0,35344909
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,msedge.exe,0.0,0.0,2.0,14071519000332,0,2130819
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,msedge.exe,0.0,0.0,1.8,14071519000332,0,1883723
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,audiodg.exe,1.0,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,EOSOverlayRenderer-Win64-Shipping.exe,0.0,0.0,1.3,14071519000332,0,1375690
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,RocketLeague.exe,6.4,17.9,19.2,14071519000332,0,20168381
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-17-14,svchost.exe,0.1,0.0,0.0,14071519000332,0,0
