ip,hostname,timestamp,processo,cpu,ram,dados_gravados,mac,gpu,disco_uso
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,System Idle Process,91.5,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,System,0.4,0.0,1160.3,14071519000332,0,1216674451
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,Registry,0.0,0.0,223.4,14071519000332,0,234213376
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,chrome.exe,0.0,0.0,6278.7,14071519000332,0,6583682189
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,lsass.exe,0.0,0.0,1.4,14071519000332,0,1481689
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,Code.exe,0.0,0.0,20.0,14071519000332,0,20978012
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,Code.exe,0.0,0.0,226.3,14071519000332,0,237286018
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,msedgewebview2.exe,0.0,0.0,4.6,14071519000332,0,4866638
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,svchost.exe,0.0,0.0,22.3,14071519000332,0,23433143
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,chrome.exe,0.0,0.0,1.5,14071519000332,0,1573596
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,svchost.exe,0.0,0.0,24.8,14071519000332,0,25979970
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,Code.exe,0.0,1.0,227.0,14071519000332,0,237994925
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,svchost.exe,0.0,0.0,1.2,14071519000332,0,1265668
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,svchost.exe,0.0,0.0,27.6,14071519000332,0,28960000
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,chrome.exe,0.0,0.0,184.2,14071519000332,0,193177556
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,svchost.exe,0.0,0.0,15.9,14071519000332,0,16636688
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,chrome.exe,0.0,0.0,3.2,14071519000332,0,3381269
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,Code.exe,0.0,2.2,3.6,14071519000332,0,3784603
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,svchost.exe,0.0,0.0,1.2,14071519000332,0,1264768
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,Code.exe,0.0,1.4,1069.4,14071519000332,0,1121344805
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,svchost.exe,0.0,0.0,22.4,14071519000332,0,23527633
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,svchost.exe,0.0,0.0,53.0,14071519000332,0,55558016
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,KillerAnalyticsService.exe,0.0,0.0,3.2,14071519000332,0,3315836
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,svchost.exe,0.0,0.0,11.8,14071519000332,0,12362144
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,RtkAudUService64.exe,0.0,0.0,29.2,14071519000332,0,30601216
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-05,MsMpEng.exe,0.0,1.3,877.8,14071519000332,0,920457888
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,mysqld.exe,0.0,1.3,176.3,14071519000332,0,184888410
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,chrome.exe,0.0,0.0,1.4,14071519000332,0,1461384
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,KillerNetworkService.exe,0.0,0.0,1.7,14071519000332,0,1804837
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,python3.13.exe,2.4,0.0,0.0,14071519000332,0,83550
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,Code.exe,0.0,0.0,121.3,14071519000332,0,127174878
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,KAPS.exe,0.0,0.0,22.4,14071519000332,0,23523935
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,chrome.exe,0.0,0.0,61.3,14071519000332,0,64305841
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,chrome.exe,0.0,0.0,51.2,14071519000332,0,53696466
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,svchost.exe,0.0,0.0,400.8,14071519000332,0,420270183
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,gamingservices.exe,0.0,0.0,10.8,14071519000332,0,11372446
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,Code.exe,0.0,0.0,28.6,14071519000332,0,30032297
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,msedgewebview2.exe,0.0,0.0,1.1,14071519000332,0,1128664
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,NVDisplay.Container.exe,0.1,0.0,4.6,14071519000332,0,4778841
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,svchost.exe,0.0,0.0,59.1,14071519000332,0,61926310
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,MySQLWorkbench.exe,0.0,0.0,46.7,14071519000332,0,48927063
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,Code.exe,0.0,0.0,65.1,14071519000332,0,68278988
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,RocketLeague.exe,5.2,16.8,1.8,14071519000332,0,1890721
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,chrome.exe,0.0,0.0,3.2,14071519000332,0,3372368
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,dwm.exe,0.5,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,explorer.exe,0.0,1.3,1.7,14071519000332,0,1818585
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,chrome.exe,0.0,0.0,97.7,14071519000332,0,102472636
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,chrome.exe,0.0,1.5,1150.2,14071519000332,0,1206054683
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,Code.exe,0.0,0.0,1.8,14071519000332,0,1914840
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,svchost.exe,0.0,0.0,16.8,14071519000332,0,17596233
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,msedgewebview2.exe,0.0,0.0,14.1,14071519000332,0,14754721
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,Code.exe,0.0,0.0,30.3,14071519000332,0,31776200
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,msedgewebview2.exe,0.0,0.0,6.4,14071519000332,0,6748369
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,SearchIndexer.exe,0.0,0.0,15.5,14071519000332,0,16203234
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,Widgets.exe,0.0,0.0,9.4,14071519000332,0,9828901
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,chrome.exe,0.0,0.0,9.3,14071519000332,0,9788512
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,SearchHost.exe,0.0,0.0,4.5,14071519000332,0,4705371
192.168.0.192,DESKTOP-N2E1DHL,2025-10-25_23-58-06,StartMenuExperienceHost.exe,0.0,0.0,1.4,14071519000332,0,1432768
