ip,hostname,timestamp,processo,cpu,ram,dados_gravados,mac,gpu,disco_uso
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,System Idle Process,91.9,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,System,0.5,0.0,4814.0,14071519000332,0,5047858771
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,Registry,0.0,0.0,727.7,14071519000332,0,762998784
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,lsass.exe,0.0,0.0,4.9,14071519000332,0,5108233
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,svchost.exe,0.1,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,msedgewebview2.exe,0.0,0.0,11.3,14071519000332,0,11805157
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,svchost.exe,0.1,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,steamwebhelper.exe,0.0,0.0,9.2,14071519000332,0,9689374
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,svchost.exe,0.0,0.0,54.4,14071519000332,0,57021200
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,svchost.exe,0.0,0.0,849.6,14071519000332,0,890869688
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,Code.exe,0.0,0.0,24.2,14071519000332,0,25381516
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,svchost.exe,0.1,0.0,96.3,14071519000332,0,100982880
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,svchost.exe,0.0,0.0,3.6,14071519000332,0,3727520
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,svchost.exe,0.0,0.0,41.3,14071519000332,0,43338536
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,svchost.exe,0.0,0.0,532.2,14071519000332,0,558031448
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,spoolsv.exe,0.0,0.0,62.2,14071519000332,0,65194924
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,svchost.exe,0.0,0.0,66.6,14071519000332,0,69785788
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,OfficeClickToRun.exe,0.0,0.0,1.6,14071519000332,0,1657363
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,svchost.exe,0.0,0.0,484.0,14071519000332,0,507505964
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,KillerAnalyticsService.exe,0.0,0.0,22.5,14071519000332,0,23601636
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,svchost.exe,0.0,0.0,55.6,14071519000332,0,58307740
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,RtkAudUService64.exe,0.0,0.0,79.9,14071519000332,0,83800064
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,svchost.exe,0.0,0.0,15.0,14071519000332,0,15696424
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,MsMpEng.exe,0.1,1.0,2265.0,14071519000332,0,2375028414
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,Code.exe,0.2,0.0,175.8,14071519000332,0,184311731
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,Code.exe,0.0,0.0,55.5,14071519000332,0,58206548
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,KillerNetworkService.exe,0.0,0.0,8.8,14071519000332,0,9194002
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,mysqld.exe,0.2,0.0,887.7,14071519000332,0,930784626
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,svchost.exe,0.0,0.0,3.7,14071519000332,0,3854336
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,SearchHost.exe,0.0,0.0,4.4,14071519000332,0,4657142
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,KAPS.exe,0.0,0.0,72.2,14071519000332,0,75751551
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,svchost.exe,0.0,0.0,2223.5,14071519000332,0,2331486742
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,MySQLWorkbench.exe,0.1,0.0,22.8,14071519000332,0,23857239
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,gamingservices.exe,0.0,0.0,10.7,14071519000332,0,11248336
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,msedgewebview2.exe,0.0,0.0,15.6,14071519000332,0,16306269
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,svchost.exe,0.0,0.0,15.5,14071519000332,0,16200901
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,explorer.exe,0.0,1.3,1.7,14071519000332,0,1810095
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,chrome.exe,0.0,0.0,8.6,14071519000332,0,8974078
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,bash.exe,0.1,0.0,0.0,14071519000332,0,82120
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-25,SearchIndexer.exe,0.1,0.0,55.0,14071519000332,0,57713244
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,chrome.exe,0.0,0.0,21.7,14071519000332,0,22801218
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,dwm.exe,0.9,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,steamwebhelper.exe,0.0,1.2,10.3,14071519000332,0,10841410
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,steam.exe,0.1,0.0,2.6,14071519000332,0,2773840
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,svchost.exe,0.0,0.0,2.3,14071519000332,0,2440756
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,chrome.exe,0.0,0.0,86.4,14071519000332,0,90557980
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,SecurityHealthService.exe,0.0,0.0,2.2,14071519000332,0,2283584
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,chrome.exe,0.0,0.0,243.7,14071519000332,0,255500039
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,steamwebhelper.exe,0.0,0.0,5.5,14071519000332,0,5774450
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,chrome.exe,0.0,1.5,464.3,14071519000332,0,486802501
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,Code.exe,0.0,0.0,709.3,14071519000332,0,743776886
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,Code.exe,0.0,0.0,2.0,14071519000332,0,2097015
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,Code.exe,0.1,0.0,28.7,14071519000332,0,30054212
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,chrome.exe,0.0,1.3,61.0,14071519000332,0,63942649
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,Code.exe,1.9,0.0,70.8,14071519000332,0,74239512
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,Code.exe,0.0,0.0,7.4,14071519000332,0,7742016
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,taskhostw.exe,0.0,0.0,24.8,14071519000332,0,26030080
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,steamwebhelper.exe,0.0,0.0,8.5,14071519000332,0,8933180
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,chrome.exe,0.0,1.7,2049.1,14071519000332,0,2148602235
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,NVDisplay.Container.exe,0.0,0.0,4.6,14071519000332,0,4778007
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,chrome.exe,0.1,0.0,3394.5,14071519000332,0,3559352413
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,chrome.exe,0.0,0.0,9.6,14071519000332,0,10117799
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,Widgets.exe,0.0,0.0,10.7,14071519000332,0,11196867
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,Code.exe,0.0,1.4,4147.0,14071519000332,0,4348487520
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,Code.exe,0.0,2.4,29.2,14071519000332,0,30609864
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,msedgewebview2.exe,0.0,0.0,6.8,14071519000332,0,7128843
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,Photos.exe,0.3,1.1,0.0,14071519000332,0,508489
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,Code.exe,4.1,1.0,82.1,14071519000332,0,86131869
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,mintty.exe,0.1,0.0,0.0,14071519000332,0,14211
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,chrome.exe,0.0,0.0,12.1,14071519000332,0,12703389
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,msedgewebview2.exe,0.0,0.0,8.2,14071519000332,0,8622229
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,python3.13.exe,3.3,0.0,0.0,14071519000332,0,490
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,msedgewebview2.exe,0.0,0.0,1.1,14071519000332,0,1188232
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,svchost.exe,0.0,0.0,139.4,14071519000332,0,146177435
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-26,Code.exe,0.0,2.1,0.0,14071519000332,0,348722
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-37,System Idle Process,80.9,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-37,System,0.6,0.0,4814.3,14071519000332,0,5048198739
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-37,TextInputHost.exe,0.1,0.0,0.0,14071519000332,0,29773
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-37,Registry,0.0,0.0,727.8,14071519000332,0,763166720
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-37,lsass.exe,0.0,0.0,4.9,14071519000332,0,5108233
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-37,svchost.exe,0.1,0.0,0.0,14071519000332,0,160
192.168.0.192,DESKTOP-N2E1DHL,2025-11-02_02-03-37,svchost.exe,0.1,0.0,0.0,14071519000332,0,0
