ip,hostname,timestamp,processo,cpu,ram,dados_gravados,mac,gpu,disco_uso
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,System Idle Process,89.0,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,System,0.2,0.0,1179.5,14071519000332,0,1236761747
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,Registry,0.0,0.0,225.2,14071519000332,0,236093440
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,chrome.exe,0.0,0.0,6291.0,14071519000332,0,6596564525
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,services.exe,0.1,0.0,0.0,14071519000332,0,160
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,lsass.exe,0.1,0.0,1.4,14071519000332,0,1482445
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,Code.exe,0.0,0.0,20.2,14071519000332,0,21154996
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,Code.exe,0.1,0.0,226.3,14071519000332,0,237286018
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,msedgewebview2.exe,0.0,0.0,4.7,14071519000332,0,4909044
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,svchost.exe,0.0,0.0,22.7,14071519000332,0,23842477
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,chrome.exe,0.0,0.0,1.5,14071519000332,0,1576060
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,svchost.exe,0.0,0.0,24.8,14071519000332,0,25979970
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,Code.exe,0.0,0.0,231.1,14071519000332,0,242307614
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,svchost.exe,0.0,0.0,1.2,14071519000332,0,1265668
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,svchost.exe,0.0,0.0,27.7,14071519000332,0,29089672
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,MemCompression,0.0,1.6,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,chrome.exe,0.0,0.0,185.9,14071519000332,0,194931311
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,svchost.exe,0.0,0.0,15.9,14071519000332,0,16636688
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,chrome.exe,0.0,0.0,3.2,14071519000332,0,3406885
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,Code.exe,0.0,1.6,3.6,14071519000332,0,3784603
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,svchost.exe,0.0,0.0,1.2,14071519000332,0,1264768
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,Code.exe,0.0,0.0,1073.5,14071519000332,0,1125624558
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,svchost.exe,0.0,0.0,22.4,14071519000332,0,23527633
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,svchost.exe,0.0,0.0,53.0,14071519000332,0,55558016
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,KillerAnalyticsService.exe,0.0,0.0,3.3,14071519000332,0,3485076
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,svchost.exe,0.0,0.0,11.8,14071519000332,0,12362144
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,RtkAudUService64.exe,0.0,0.0,29.8,14071519000332,0,31232000
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,MsMpEng.exe,0.2,1.0,877.8,14071519000332,0,920474368
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,mintty.exe,0.3,0.0,0.0,14071519000332,0,18466
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,mysqld.exe,0.0,0.0,176.3,14071519000332,0,184888410
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,chrome.exe,0.0,0.0,1.4,14071519000332,0,1463288
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,KillerNetworkService.exe,0.0,0.0,1.9,14071519000332,0,2004325
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,python3.13.exe,2.2,0.0,0.0,14071519000332,0,692332
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,Code.exe,0.0,0.0,121.8,14071519000332,0,127742612
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,KAPS.exe,0.1,0.0,22.6,14071519000332,0,23744086
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,chrome.exe,0.0,0.0,61.3,14071519000332,0,64308193
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,chrome.exe,0.0,0.0,51.2,14071519000332,0,53698818
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,svchost.exe,0.3,0.0,404.2,14071519000332,0,423883423
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,gamingservices.exe,0.0,0.0,10.8,14071519000332,0,11372446
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,Code.exe,0.0,0.0,28.6,14071519000332,0,30032297
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,Code.exe,0.0,0.0,1.4,14071519000332,0,1479784
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,msedgewebview2.exe,0.0,0.0,1.1,14071519000332,0,1146824
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,NVDisplay.Container.exe,0.1,0.0,4.6,14071519000332,0,4778841
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,svchost.exe,0.0,0.0,59.1,14071519000332,0,61926310
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,MySQLWorkbench.exe,0.0,0.0,47.5,14071519000332,0,49771712
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,Code.exe,0.0,0.0,66.7,14071519000332,0,69949085
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,chrome.exe,0.0,0.0,3.3,14071519000332,0,3423664
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,dwm.exe,0.1,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,explorer.exe,0.0,1.0,1.8,14071519000332,0,1846699
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,chrome.exe,0.0,0.0,98.3,14071519000332,0,103062223
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,chrome.exe,0.0,1.3,1150.2,14071519000332,0,1206081739
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,Code.exe,0.0,0.0,1.8,14071519000332,0,1914840
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,svchost.exe,0.0,0.0,16.8,14071519000332,0,17658033
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,msedgewebview2.exe,0.0,0.0,14.1,14071519000332,0,14809817
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,Code.exe,0.0,0.0,30.3,14071519000332,0,31798344
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,msedgewebview2.exe,0.0,0.0,6.4,14071519000332,0,6760825
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,SearchIndexer.exe,0.0,0.0,15.8,14071519000332,0,16550278
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,Widgets.exe,0.0,0.0,9.4,14071519000332,0,9828901
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,chrome.exe,0.0,0.0,9.4,14071519000332,0,9819770
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,SearchHost.exe,0.0,0.0,4.5,14071519000332,0,4755839
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,StartMenuExperienceHost.exe,0.0,0.0,1.4,14071519000332,0,1432768
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,msedge.exe,0.0,0.0,3.6,14071519000332,0,3728054
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,msedge.exe,0.0,0.0,16.2,14071519000332,0,17026115
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,Code.exe,0.0,0.0,1.4,14071519000332,0,1512780
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,EpicGamesLauncher.exe,0.1,0.0,1093.7,14071519000332,0,1146803828
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,chrome.exe,0.0,1.4,556.3,14071519000332,0,583282258
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,Code.exe,0.0,0.0,37.4,14071519000332,0,39251504
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,msedgewebview2.exe,0.0,0.0,23.5,14071519000332,0,24645534
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,chrome.exe,0.0,0.0,91.0,14071519000332,0,95418336
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,svchost.exe,0.0,0.0,29.3,14071519000332,0,30738480
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,taskhostw.exe,0.0,0.0,8.0,14071519000332,0,8413184
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,chrome.exe,0.0,0.0,33.6,14071519000332,0,35271221
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,msedge.exe,0.0,0.0,2.0,14071519000332,0,2130819
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,msedge.exe,0.0,0.0,1.8,14071519000332,0,1883723
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,EOSOverlayRenderer-Win64-Shipping.exe,0.2,0.0,1.3,14071519000332,0,1362058
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-05-15,RocketLeague.exe,7.0,16.9,4.7,14071519000332,0,4956384
