ip,hostname,timestamp,processo,cpu,ram,dados_gravados,mac,gpu,disco_uso
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-25,System Idle Process,91.8,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-25,System,0.3,0.0,1183.8,14071519000332,0,1241267347
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-25,Registry,0.0,0.0,225.3,14071519000332,0,236249088
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-25,chrome.exe,0.0,0.0,6308.4,14071519000332,0,6614875039
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-25,lsass.exe,0.0,0.0,1.4,14071519000332,0,1482445
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-25,Code.exe,0.0,0.0,20.2,14071519000332,0,21213436
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-25,Code.exe,0.0,0.0,226.3,14071519000332,0,237286018
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-25,msedgewebview2.exe,0.0,0.0,4.7,14071519000332,0,4909268
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-25,svchost.exe,0.1,0.0,0.0,14071519000332,0,160
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-25,svchost.exe,0.0,0.0,22.8,14071519000332,0,23880012
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-25,chrome.exe,0.0,0.0,1.5,14071519000332,0,1576620
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-25,svchost.exe,0.0,0.0,24.8,14071519000332,0,25979970
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-25,Code.exe,0.0,0.0,231.1,14071519000332,0,242318774
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-25,svchost.exe,0.0,0.0,1.2,14071519000332,0,1265668
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-25,svchost.exe,0.0,0.0,27.7,14071519000332,0,29090688
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-25,MemCompression,0.0,1.4,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-26,chrome.exe,0.0,0.0,186.2,14071519000332,0,195248470
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-26,svchost.exe,0.0,0.0,15.9,14071519000332,0,16636688
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-26,chrome.exe,0.0,0.0,3.2,14071519000332,0,3407445
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-26,Code.exe,0.0,1.6,3.6,14071519000332,0,3784603
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-26,svchost.exe,0.0,0.0,1.2,14071519000332,0,1264768
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-26,Code.exe,0.0,0.0,1073.5,14071519000332,0,1125628870
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-26,svchost.exe,0.0,0.0,22.4,14071519000332,0,23527633
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-26,svchost.exe,0.0,0.0,53.0,14071519000332,0,55558016
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-26,KillerAnalyticsService.exe,0.0,0.0,3.4,14071519000332,0,3518924
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-07-26,svchost.exe,0.0,0.0,11.8,14071519000332,0,12362144
